CODIGO MUNICIPIO;LATITUDE;LONGITUDE;;;;;CÓDIGO MUNICÍPIO;UF;NOME MUNICIPIO;LAT;LONG
320160;-18.59;-39.73;;;;;320190;ES;Domingos Martins;-20.36;-40.65
320170;-20.36;-41.24;;;;;320200;ES;Dores do Rio Preto;-20.68;-41.84
320180;-20.62;-41.68;;;;;320210;ES;Ecoporanga;-18.37;-40.83
320190;-20.36;-40.65;;;;;320220;ES;Fundão;-19.93;-40.4
320200;-20.68;-41.84;;;;;320225;ES;Governador Lindenberg;-19.25;-40.46
320210;-18.37;-40.83;;;;;320230;ES;Guaçuí;-20.77;-41.67
320220;-19.93;-40.4;;;;;320240;ES;Guarapari;-20.65;-40.51
320225;-19.25;-40.46;;;;;320245;ES;Ibatiba;-20.23;-41.51
320230;-20.77;-41.67;;;;;320250;ES;Ibiraçu;-19.83;-40.36
320240;-20.65;-40.51;;;;;320255;ES;Ibitirama;-20.54;-41.66
320245;-20.23;-41.51;;;;;320260;ES;Iconha;-20.79;-40.81
320250;-19.83;-40.36;;;;;320265;ES;Irupi;-20.34;-41.64
320255;-20.54;-41.66;;;;;320270;ES;Itaguaçu;-19.8;-40.85
320260;-20.79;-40.81;;;;;320280;ES;Itapemirim;-21.01;-40.83
320265;-20.34;-41.64;;;;;320290;ES;Itarana;-19.87;-40.87
320270;-19.8;-40.85;;;;;320300;ES;Iúna;-20.34;-41.53
320280;-21.01;-40.83;;;;;320305;ES;Jaguaré;-18.9;-40.07
320290;-19.87;-40.87;;;;;320310;ES;Jerônimo Monteiro;-20.78;-41.39
320300;-20.34;-41.53;;;;;320313;ES;João Neiva;-19.75;-40.38
320305;-18.9;-40.07;;;;;320316;ES;Laranja da Terra;-19.89;-41.05
320310;-20.78;-41.39;;;;;320320;ES;Linhares;-19.39;-40.07
320313;-19.75;-40.38;;;;;320330;ES;Mantenópolis;-18.86;-41.12
320316;-19.89;-41.05;;;;;320332;ES;Marataízes;-21.04;-40.82
320320;-19.39;-40.07;;;;;320334;ES;Marechal Floriano;-20.41;-40.68
320330;-18.86;-41.12;;;;;320335;ES;Marilândia;-19.41;-40.54
320332;-21.04;-40.82;;;;;320340;ES;Mimoso do Sul;-21.06;-41.36
320334;-20.41;-40.68;;;;;320350;ES;Montanha;-18.12;-40.36
320335;-19.41;-40.54;;;;;320360;ES;Mucurici;-18.09;-40.51
320340;-21.06;-41.36;;;;;320370;ES;Muniz Freire;-20.46;-41.41
320350;-18.12;-40.36;;;;;320380;ES;Muqui;-20.95;-41.34
320360;-18.09;-40.51;;;;;320390;ES;Nova Venécia;-18.71;-40.4
320370;-20.46;-41.41;;;;;320400;ES;Pancas;-19.22;-40.85
320380;-20.95;-41.34;;;;;320405;ES;Pedro Canário;-18.03;-40.15
320390;-18.71;-40.4;;;;;320410;ES;Pinheiros;-18.41;-40.21
320400;-19.22;-40.85;;;;;320420;ES;Piúma;-20.83;-40.72
320405;-18.03;-40.15;;;;;320425;ES;Ponto Belo;-18.12;-40.54
320410;-18.41;-40.21;;;;;320430;ES;Presidente Kennedy;-21.09;-41.04
320420;-20.83;-40.72;;;;;320435;ES;Rio Bananal;-19.26;-40.33
320425;-18.12;-40.54;;;;;320440;ES;Rio Novo do Sul;-20.86;-40.93
320430;-21.09;-41.04;;;;;320450;ES;Santa Leopoldina;-20.1;-40.52
320435;-19.26;-40.33;;;;;320455;ES;Santa Maria de Jetibá;-20.04;-40.74
320440;-20.86;-40.93;;;;;320460;ES;Santa Teresa;-19.93;-40.59
320450;-20.1;-40.52;;;;;320465;ES;São Domingos do Norte;-19.14;-40.62
320455;-20.04;-40.74;;;;;320470;ES;São Gabriel da Palha;-19.01;-40.53
320460;-19.93;-40.59;;;;;320480;ES;São José do Calçado;-21.02;-41.65
320465;-19.14;-40.62;;;;;320490;ES;São Mateus;-18.71;-39.85
320470;-19.01;-40.53;;;;;320495;ES;São Roque do Canaã;-19.73;-40.65
320480;-21.02;-41.65;;;;;320500;ES;Serra;-20.12;-40.3
320490;-18.71;-39.85;;;;;320501;ES;Sooretama;-19.19;-40.09
320495;-19.73;-40.65;;;;;320503;ES;Vargem Alta;-20.67;-41
320500;-20.12;-40.3;;;;;320506;ES;Venda Nova do Imigrante;-20.34;-41.13
320501;-19.19;-40.09;;;;;320510;ES;Viana;-20.38;-40.49
320503;-20.67;-41;;;;;320515;ES;Vila Pavão;-18.61;-40.61
320506;-20.34;-41.13;;;;;320517;ES;Vila Valério;-18.99;-40.38
320510;-20.38;-40.49;;;;;320520;ES;Vila Velha;-20.32;-40.29
320515;-18.61;-40.61;;;;;320530;ES;Vitória;-20.31;-40.33
320517;-18.99;-40.38;;;;;330010;RJ;Angra dos Reis;-23;-44.31
320520;-20.32;-40.29;;;;;330015;RJ;Aperibé;-21.62;-42.1
320530;-20.31;-40.33;;;;;330020;RJ;Araruama;-22.87;-42.34
330010;-23;-44.31;;;;;330022;RJ;Areal;-22.23;-43.1
330015;-21.62;-42.1;;;;;330023;RJ;Armação dos Búzios;-22.74;-41.88
330020;-22.87;-42.34;;;;;330025;RJ;Arraial do Cabo;-22.96;-42.02
330022;-22.23;-43.1;;;;;330030;RJ;Barra do Piraí;-22.46;-43.82
330023;-22.74;-41.88;;;;;330040;RJ;Barra Mansa;-22.54;-44.17
330025;-22.96;-42.02;;;;;330045;RJ;Belford Roxo;-22.76;-43.39
330030;-22.46;-43.82;;;;;330050;RJ;Bom Jardim;-22.15;-42.41
330040;-22.54;-44.17;;;;;330060;RJ;Bom Jesus do Itabapoana;-21.13;-41.68
330045;-22.76;-43.39;;;;;330070;RJ;Cabo Frio;-22.87;-42.01
330050;-22.15;-42.41;;;;;330080;RJ;Cachoeiras de Macacu;-22.46;-42.65
330060;-21.13;-41.68;;;;;330090;RJ;Cambuci;-21.57;-41.91
330070;-22.87;-42.01;;;;;330093;RJ;Carapebus;-22.18;-41.66
330080;-22.46;-42.65;;;;;330095;RJ;Comendador Levy Gasparian;-22.02;-43.2
330090;-21.57;-41.91;;;;;330100;RJ;Campos dos Goytacazes;-21.75;-41.32
330093;-22.18;-41.66;;;;;330110;RJ;Cantagalo;-21.98;-42.36
330095;-22.02;-43.2;;;;;330115;RJ;Cardoso Moreira;-21.48;-41.61
330100;-21.75;-41.32;;;;;330120;RJ;Carmo;-21.93;-42.6
330110;-21.98;-42.36;;;;;330130;RJ;Casimiro de Abreu;-22.48;-42.2
330115;-21.48;-41.61;;;;;330140;RJ;Conceição de Macabu;-22.08;-41.86
330120;-21.93;-42.6;;;;;330150;RJ;Cordeiro;-22.02;-42.36
330130;-22.48;-42.2;;;;;330160;RJ;Duas Barras;-22.05;-42.52
330140;-22.08;-41.86;;;;;330170;RJ;Duque de Caxias;-22.78;-43.31
330150;-22.02;-42.36;;;;;330180;RJ;Engenheiro Paulo de Frontin;-22.54;-43.67
330160;-22.05;-42.52;;;;;330185;RJ;Guapimirim;-22.53;-42.98
330170;-22.78;-43.31;;;;;330187;RJ;Iguaba Grande;-22.83;-42.22
330180;-22.54;-43.67;;;;;330190;RJ;Itaboraí;-22.74;-42.85
330185;-22.53;-42.98;;;;;330200;RJ;Itaguaí;-22.85;-43.77
330187;-22.83;-42.22;;;;;330205;RJ;Italva;-21.42;-41.69
330190;-22.74;-42.85;;;;;330210;RJ;Itaocara;-21.67;-42.08
330200;-22.85;-43.77;;;;;330220;RJ;Itaperuna;-21.2;-41.88
330205;-21.42;-41.69;;;;;330225;RJ;Itatiaia;-22.49;-44.56
330210;-21.67;-42.08;;;;;330227;RJ;Japeri;-22.64;-43.65
330220;-21.2;-41.88;;;;;330230;RJ;Laje do Muriaé;-21.2;-42.12
330225;-22.49;-44.56;;;;;330240;RJ;Macaé;-22.37;-41.78
330227;-22.64;-43.65;;;;;330245;RJ;Macuco;-21.98;-42.25
330230;-21.2;-42.12;;;;;330250;RJ;Magé;-22.65;-43.04
330240;-22.37;-41.78;;;;;330260;RJ;Mangaratiba;-22.95;-44.04
330245;-21.98;-42.25;;;;;330270;RJ;Maricá;-22.91;-42.81
330250;-22.65;-43.04;;;;;330280;RJ;Mendes;-22.52;-43.73
330260;-22.95;-44.04;;;;;330285;RJ;Mesquita;-22.78;-43.42
330270;-22.91;-42.81;;;;;330290;RJ;Miguel Pereira;-22.45;-43.46
330280;-22.52;-43.73;;;;;330300;RJ;Miracema;-21.41;-42.19
330285;-22.78;-43.42;;;;;330310;RJ;Natividade;-21.04;-41.97
330290;-22.45;-43.46;;;;;330320;RJ;Nilópolis;-22.8;-43.41
330300;-21.41;-42.19;;;;;330330;RJ;Niterói;-22.88;-43.1
330310;-21.04;-41.97;;;;;330340;RJ;Nova Friburgo;-22.28;-42.53
330320;-22.8;-43.41;;;;;330350;RJ;Nova Iguaçu;-22.75;-43.45
330330;-22.88;-43.1;;;;;330360;RJ;Paracambi;-22.61;-43.7
330340;-22.28;-42.53;;;;;330370;RJ;Paraíba do Sul;-22.16;-43.29
330350;-22.75;-43.45;;;;;330380;RJ;Parati;-23.21;-44.71
330360;-22.61;-43.7;;;;;330385;RJ;Paty do Alferes;-22.42;-43.41
330370;-22.16;-43.29;;;;;330390;RJ;Petrópolis;-22.5;-43.17
330380;-23.21;-44.71;;;;;330395;RJ;Pinheiral;-22.51;-44
330385;-22.42;-43.41;;;;;330400;RJ;Piraí;-22.62;-43.89
330390;-22.5;-43.17;;;;;330410;RJ;Porciúncula;-20.96;-42.04
330395;-22.51;-44;;;;;330411;RJ;Porto Real;-22.42;-44.29
330400;-22.62;-43.89;;;;;330412;RJ;Quatis;-22.4;-44.25
330410;-20.96;-42.04;;;;;330414;RJ;Queimados;-22.71;-43.55
330411;-22.42;-44.29;;;;;330415;RJ;Quissamã;-22.1;-41.47
330412;-22.4;-44.25;;;;;330420;RJ;Resende;-22.46;-44.44
330414;-22.71;-43.55;;;;;330430;RJ;Rio Bonito;-22.7;-42.62
330415;-22.1;-41.47;;;;;330440;RJ;Rio Claro;-22.72;-44.13
330420;-22.46;-44.44;;;;;330450;RJ;Rio das Flores;-22.16;-43.58
330430;-22.7;-42.62;;;;;330452;RJ;Rio das Ostras;-22.52;-41.94
330440;-22.72;-44.13;;;;;330455;RJ;Rio de Janeiro;-22.9;-43.2
330450;-22.16;-43.58;;;;;330460;RJ;Santa Maria Madalena;-21.95;-42
330452;-22.52;-41.94;;;;;330470;RJ;Santo Antônio de Pádua;-21.53;-42.18
330455;-22.9;-43.2;;;;;330475;RJ;São Francisco de Itabapoana;-21.46;-41.11
330460;-21.95;-42;;;;;330480;RJ;São Fidélis;-21.64;-41.74
330470;-21.53;-42.18;;;;;330490;RJ;São Gonçalo;-22.82;-43.05
330475;-21.46;-41.11;;;;;330500;RJ;São João da Barra;-21.63;-41.05
330480;-21.64;-41.74;;;;;330510;RJ;São João de Meriti;-22.8;-43.37
330490;-22.82;-43.05;;;;;330513;RJ;São José de Ubá;-21.35;-41.94
330500;-21.63;-41.05;;;;;330515;RJ;São José do Vale do Rio Preto;-22.15;-42.92
330510;-22.8;-43.37;;;;;330520;RJ;São Pedro da Aldeia;-22.83;-42.1
330513;-21.35;-41.94;;;;;330530;RJ;São Sebastião do Alto;-21.95;-42.13
330515;-22.15;-42.92;;;;;330540;RJ;Sapucaia;-21.99;-42.91
330520;-22.83;-42.1;;;;;330550;RJ;Saquarema;-22.92;-42.5
330530;-21.95;-42.13;;;;;330555;RJ;Seropédica;-22.74;-43.7
330540;-21.99;-42.91;;;;;330560;RJ;Silva Jardim;-22.65;-42.39
330550;-22.92;-42.5;;;;;330570;RJ;Sumidouro;-22.04;-42.67
330555;-22.74;-43.7;;;;;330575;RJ;Tanguá;-22.72;-42.71
330560;-22.65;-42.39;;;;;330580;RJ;Teresópolis;-22.41;-42.96
330570;-22.04;-42.67;;;;;330590;RJ;Trajano de Moraes;-22.06;-42.06
330575;-22.72;-42.71;;;;;330600;RJ;Três Rios;-22.11;-43.2
330580;-22.41;-42.96;;;;;330610;RJ;Valença;-22.24;-43.7
330590;-22.06;-42.06;;;;;330615;RJ;Varre-Sai;-20.93;-41.86
330600;-22.11;-43.2;;;;;330620;RJ;Vassouras;-22.4;-43.66
330610;-22.24;-43.7;;;;;330630;RJ;Volta Redonda;-22.52;-44.1
330615;-20.93;-41.86;;;;;350010;SP;Adamantina;-21.68;-51.07
330620;-22.4;-43.66;;;;;350020;SP;Adolfo;-21.23;-49.64
330630;-22.52;-44.1;;;;;350030;SP;Aguaí;-22.05;-46.97
350010;-21.68;-51.07;;;;;350040;SP;Águas da Prata;-21.93;-46.71
350020;-21.23;-49.64;;;;;350050;SP;Águas de Lindóia;-22.47;-46.63
350030;-22.05;-46.97;;;;;350055;SP;Águas de Santa Bárbara;-22.88;-49.23
350040;-21.93;-46.71;;;;;350060;SP;Águas de São Pedro;-22.59;-47.87
350050;-22.47;-46.63;;;;;350070;SP;Agudos;-22.46;-48.98
350055;-22.88;-49.23;;;;;350075;SP;Alambari;-23.55;-47.89
350060;-22.59;-47.87;;;;;350080;SP;Alfredo Marcondes;-21.95;-51.41
350070;-22.46;-48.98;;;;;350090;SP;Altair;-20.52;-49.05
350075;-23.55;-47.89;;;;;350100;SP;Altinópolis;-21.02;-47.37
350080;-21.95;-51.41;;;;;350110;SP;Alto Alegre;-21.58;-50.16
350090;-20.52;-49.05;;;;;350115;SP;Alumínio;-23.53;-47.26
350100;-21.02;-47.37;;;;;350120;SP;Álvares Florence;-20.32;-49.91
350110;-21.58;-50.16;;;;;350130;SP;Álvares Machado;-22.07;-51.47
350115;-23.53;-47.26;;;;;350140;SP;Álvaro de Carvalho;-22.08;-49.71
350120;-20.32;-49.91;;;;;350150;SP;Alvinlândia;-22.44;-49.76
350130;-22.07;-51.47;;;;;350160;SP;Americana;-22.73;-47.33
350140;-22.08;-49.71;;;;;350170;SP;Américo Brasiliense;-21.72;-48.1
350150;-22.44;-49.76;;;;;350180;SP;Américo de Campos;-20.29;-49.73
350160;-22.73;-47.33;;;;;350190;SP;Amparo;-22.7;-46.76
350170;-21.72;-48.1;;;;;350200;SP;Analândia;-22.12;-47.66
350180;-20.29;-49.73;;;;;350210;SP;Andradina;-20.89;-51.37
350190;-22.7;-46.76;;;;;350220;SP;Angatuba;-23.48;-48.41
350200;-22.12;-47.66;;;;;350230;SP;Anhembi;-22.78;-48.12
350210;-20.89;-51.37;;;;;350240;SP;Anhumas;-22.29;-51.38
350220;-23.48;-48.41;;;;;350250;SP;Aparecida;-22.84;-45.22
350230;-22.78;-48.12;;;;;350260;SP;Aparecida d`Oeste;-20.44;-50.88
350240;-22.29;-51.38;;;;;350270;SP;Apiaí;-24.5;-48.84
350250;-22.84;-45.22;;;;;350275;SP;Araçariguama;-23.43;-47.06
350260;-20.44;-50.88;;;;;350280;SP;Araçatuba;-21.2;-50.43
350270;-24.5;-48.84;;;;;350290;SP;Araçoiaba da Serra;-23.5;-47.61
350275;-23.43;-47.06;;;;;350300;SP;Aramina;-20.09;-47.78
350280;-21.2;-50.43;;;;;350310;SP;Arandu;-23.13;-49.05
350290;-23.5;-47.61;;;;;350315;SP;Arapeí;-22.67;-44.44
350300;-20.09;-47.78;;;;;350320;SP;Araraquara;-21.79;-48.17
350310;-23.13;-49.05;;;;;350330;SP;Araras;-22.35;-47.38
350315;-22.67;-44.44;;;;;350335;SP;Arco-Íris;-21.77;-50.46
350320;-21.79;-48.17;;;;;350340;SP;Arealva;-22.02;-48.91
350330;-22.35;-47.38;;;;;350350;SP;Areias;-22.57;-44.69
350335;-21.77;-50.46;;;;;350360;SP;Areiópolis;-22.66;-48.66
350340;-22.02;-48.91;;;;;350370;SP;Ariranha;-21.18;-48.78
350350;-22.57;-44.69;;;;;350380;SP;Artur Nogueira;-22.57;-47.17
350360;-22.66;-48.66;;;;;350390;SP;Arujá;-23.39;-46.32
350370;-21.18;-48.78;;;;;350395;SP;Aspásia;-20.15;-50.73
350380;-22.57;-47.17;;;;;350400;SP;Assis;-22.66;-50.41
350390;-23.39;-46.32;;;;;350410;SP;Atibaia;-23.11;-46.54
350395;-20.15;-50.73;;;;;350420;SP;Auriflama;-20.68;-50.55
350400;-22.66;-50.41;;;;;350430;SP;Avaí;-22.14;-49.33
350410;-23.11;-46.54;;;;;350440;SP;Avanhandava;-21.46;-49.95
350420;-20.68;-50.55;;;;;350450;SP;Avaré;-23.09;-48.92
350430;-22.14;-49.33;;;;;350460;SP;Bady Bassitt;-20.91;-49.44
350440;-21.46;-49.95;;;;;350470;SP;Balbinos;-21.89;-49.35
350450;-23.09;-48.92;;;;;350480;SP;Bálsamo;-20.73;-49.58
350460;-20.91;-49.44;;;;;350490;SP;Bananal;-22.68;-44.32
350470;-21.89;-49.35;;;;;350500;SP;Barão de Antonina;-23.62;-49.56
350480;-20.73;-49.58;;;;;350510;SP;Barbosa;-21.26;-49.94
350490;-22.68;-44.32;;;;;350520;SP;Bariri;-22.07;-48.74
350500;-23.62;-49.56;;;;;350530;SP;Barra Bonita;-22.49;-48.55
350510;-21.26;-49.94;;;;;350535;SP;Barra do Chapéu;-24.47;-49.02
350520;-22.07;-48.74;;;;;350540;SP;Barra do Turvo;-24.75;-48.5
350530;-22.49;-48.55;;;;;350550;SP;Barretos;-20.55;-48.56
350535;-24.47;-49.02;;;;;350560;SP;Barrinha;-21.19;-48.16
350540;-24.75;-48.5;;;;;350570;SP;Barueri;-23.51;-46.87
350550;-20.55;-48.56;;;;;350580;SP;Bastos;-21.92;-50.73
350560;-21.19;-48.16;;;;;350590;SP;Batatais;-20.89;-47.58
350570;-23.51;-46.87;;;;;350600;SP;Bauru;-22.31;-49.06
350580;-21.92;-50.73;;;;;350610;SP;Bebedouro;-20.94;-48.47
350590;-20.89;-47.58;;;;;350620;SP;Bento de Abreu;-21.27;-50.81
350600;-22.31;-49.06;;;;;350630;SP;Bernardino de Campos;-23.01;-49.47
350610;-20.94;-48.47;;;;;350635;SP;Bertioga;-23.85;-46.13
350620;-21.27;-50.81;;;;;350640;SP;Bilac;-21.4;-50.47
350630;-23.01;-49.47;;;;;350650;SP;Birigui;-21.28;-50.34
350635;-23.85;-46.13;;;;;350660;SP;Biritiba-Mirim;-23.57;-46.03
350640;-21.4;-50.47;;;;;350670;SP;Boa Esperança do Sul;-21.99;-48.39
350650;-21.28;-50.34;;;;;350680;SP;Bocaina;-22.13;-48.51
350660;-23.57;-46.03;;;;;350690;SP;Bofete;-23.1;-48.25
350670;-21.99;-48.39;;;;;350700;SP;Boituva;-23.28;-47.67
350680;-22.13;-48.51;;;;;350710;SP;Bom Jesus dos Perdões;-23.13;-46.46
350690;-23.1;-48.25;;;;;350715;SP;Bom Sucesso de Itararé;-24.31;-49.14
350700;-23.28;-47.67;;;;;350720;SP;Borá;-22.27;-50.53
350710;-23.13;-46.46;;;;;350730;SP;Boracéia;-22.19;-48.77
350715;-24.31;-49.14;;;;;350740;SP;Borborema;-21.62;-49.07
350720;-22.27;-50.53;;;;;350745;SP;Borebi;-22.56;-48.97
350730;-22.19;-48.77;;;;;350750;SP;Botucatu;-22.88;-48.44
350740;-21.62;-49.07;;;;;350760;SP;Bragança Paulista;-22.95;-46.54
350745;-22.56;-48.97;;;;;350770;SP;Braúna;-21.49;-50.31
350750;-22.88;-48.44;;;;;350775;SP;Brejo Alegre;-21.16;-50.18
350760;-22.95;-46.54;;;;;350780;SP;Brodowski;-20.99;-47.65
350770;-21.49;-50.31;;;;;350790;SP;Brotas;-22.28;-48.12
350775;-21.16;-50.18;;;;;350800;SP;Buri;-23.79;-48.59
350780;-20.99;-47.65;;;;;350810;SP;Buritama;-21.06;-50.14
350790;-22.28;-48.12;;;;;350820;SP;Buritizal;-20.19;-47.7
350800;-23.79;-48.59;;;;;350830;SP;Cabrália Paulista;-22.45;-49.33
350810;-21.06;-50.14;;;;;350840;SP;Cabreúva;-23.3;-47.13
350820;-20.19;-47.7;;;;;350850;SP;Caçapava;-23.1;-45.7
350830;-22.45;-49.33;;;;;350860;SP;Cachoeira Paulista;-22.66;-45
350840;-23.3;-47.13;;;;;350870;SP;Caconde;-21.52;-46.64
350850;-23.1;-45.7;;;;;350880;SP;Cafelândia;-21.8;-49.61
350860;-22.66;-45;;;;;350890;SP;Caiabu;-22.01;-51.23
350870;-21.52;-46.64;;;;;350900;SP;Caieiras;-23.36;-46.74
350880;-21.8;-49.61;;;;;350910;SP;Caiuá;-21.83;-51.99
350890;-22.01;-51.23;;;;;350920;SP;Cajamar;-23.35;-46.87
350900;-23.36;-46.74;;;;;350925;SP;Cajati;-24.73;-48.12
350910;-21.83;-51.99;;;;;350930;SP;Cajobi;-20.87;-48.8
350920;-23.35;-46.87;;;;;350940;SP;Cajuru;-21.27;-47.3
350925;-24.73;-48.12;;;;;350945;SP;Campina do Monte Alegre;-23.59;-48.47
350930;-20.87;-48.8;;;;;350950;SP;Campinas;-22.9;-47.06
350940;-21.27;-47.3;;;;;350960;SP;Campo Limpo Paulista;-23.2;-46.78
350945;-23.59;-48.47;;;;;350970;SP;Campos do Jordão;-22.73;-45.59
350950;-22.9;-47.06;;;;;350980;SP;Campos Novos Paulista;-22.6;-50
350960;-23.2;-46.78;;;;;350990;SP;Cananéia;-25.01;-47.92
350970;-22.73;-45.59;;;;;350995;SP;Canas;-22.7;-45.05
350980;-22.6;-50;;;;;351000;SP;Cândido Mota;-22.74;-50.38
350990;-25.01;-47.92;;;;;351010;SP;Cândido Rodrigues;-21.32;-48.63
350995;-22.7;-45.05;;;;;351015;SP;Canitar;-23;-49.78
351000;-22.74;-50.38;;;;;351020;SP;Capão Bonito;-24;-48.34
351010;-21.32;-48.63;;;;;351030;SP;Capela do Alto;-23.47;-47.73
351015;-23;-49.78;;;;;351040;SP;Capivari;-22.99;-47.5
351020;-24;-48.34;;;;;351050;SP;Caraguatatuba;-23.62;-45.41
351030;-23.47;-47.73;;;;;351060;SP;Carapicuíba;-23.52;-46.83
351040;-22.99;-47.5;;;;;351070;SP;Cardoso;-20.08;-49.91
351050;-23.62;-45.41;;;;;351080;SP;Casa Branca;-21.77;-47.08
351060;-23.52;-46.83;;;;;351090;SP;Cássia dos Coqueiros;-21.28;-47.16
351070;-20.08;-49.91;;;;;351100;SP;Castilho;-20.87;-51.48
351080;-21.77;-47.08;;;;;351110;SP;Catanduva;-21.13;-48.97
351090;-21.28;-47.16;;;;;351120;SP;Catiguá;-21.04;-49.05
351100;-20.87;-51.48;;;;;351130;SP;Cedral;-20.9;-49.26
351110;-21.13;-48.97;;;;;351140;SP;Cerqueira César;-23.03;-49.16
351120;-21.04;-49.05;;;;;351150;SP;Cerquilho;-23.16;-47.74
351130;-20.9;-49.26;;;;;351160;SP;Cesário Lange;-23.22;-47.95
351140;-23.03;-49.16;;;;;351170;SP;Charqueada;-22.51;-47.77
351150;-23.16;-47.74;;;;;351190;SP;Clementina;-21.55;-50.44
351160;-23.22;-47.95;;;;;351200;SP;Colina;-20.71;-48.54
351170;-22.51;-47.77;;;;;351210;SP;Colômbia;-20.17;-48.68
351190;-21.55;-50.44;;;;;351220;SP;Conchal;-22.32;-47.17
351200;-20.71;-48.54;;;;;351230;SP;Conchas;-23.01;-48.01
351210;-20.17;-48.68;;;;;351240;SP;Cordeirópolis;-22.48;-47.45
351220;-22.32;-47.17;;;;;351250;SP;Coroados;-21.35;-50.28
351230;-23.01;-48.01;;;;;351260;SP;Coronel Macedo;-23.63;-49.31
351240;-22.48;-47.45;;;;;351270;SP;Corumbataí;-22.21;-47.62
351250;-21.35;-50.28;;;;;351280;SP;Cosmópolis;-22.64;-47.19
351260;-23.63;-49.31;;;;;351290;SP;Cosmorama;-20.47;-49.77
351270;-22.21;-47.62;;;;;351300;SP;Cotia;-23.6;-46.91
351280;-22.64;-47.19;;;;;351310;SP;Cravinhos;-21.34;-47.72
351290;-20.47;-49.77;;;;;351320;SP;Cristais Paulista;-20.39;-47.41
351300;-23.6;-46.91;;;;;351330;SP;Cruzália;-22.67;-50.79
351310;-21.34;-47.72;;;;;351340;SP;Cruzeiro;-22.57;-44.96
351320;-20.39;-47.41;;;;;351350;SP;Cubatão;-23.89;-46.42
351330;-22.67;-50.79;;;;;351360;SP;Cunha;-23.07;-44.95
351340;-22.57;-44.96;;;;;351370;SP;Descalvado;-21.9;-47.61
351350;-23.89;-46.42;;;;;351380;SP;Diadema;-23.68;-46.62
351360;-23.07;-44.95;;;;;351385;SP;Dirce Reis;-20.46;-50.6
351370;-21.9;-47.61;;;;;351390;SP;Divinolândia;-21.66;-46.73
351380;-23.68;-46.62;;;;;351400;SP;Dobrada;-21.51;-48.39
351385;-20.46;-50.6;;;;;351410;SP;Dois Córregos;-22.36;-48.38
351390;-21.66;-46.73;;;;;351420;SP;Dolcinópolis;-20.12;-50.51
351400;-21.51;-48.39;;;;;351430;SP;Dourado;-22.1;-48.31
351410;-22.36;-48.38;;;;;351440;SP;Dracena;-21.48;-51.53
351420;-20.12;-50.51;;;;;351450;SP;Duartina;-22.41;-49.4
351430;-22.1;-48.31;;;;;351460;SP;Dumont;-21.23;-47.97
351440;-21.48;-51.53;;;;;351470;SP;Echaporã;-22.42;-50.2
351450;-22.41;-49.4;;;;;351480;SP;Eldorado;-24.52;-48.1
351460;-21.23;-47.97;;;;;351490;SP;Elias Fausto;-23.04;-47.37
351470;-22.42;-50.2;;;;;351492;SP;Elisiário;-21.16;-49.11
351480;-24.52;-48.1;;;;;351495;SP;Embaúba;-20.98;-48.83
351490;-23.04;-47.37;;;;;351500;SP;Embu das Artes;-23.64;-46.85
351492;-21.16;-49.11;;;;;351510;SP;Embu-Guaçu;-23.83;-46.81
351495;-20.98;-48.83;;;;;351512;SP;Emilianópolis;-21.83;-51.48
351500;-23.64;-46.85;;;;;351515;SP;Engenheiro Coelho;-22.48;-47.21
351510;-23.83;-46.81;;;;;351518;SP;Espírito Santo do Pinhal;-22.19;-46.74
351512;-21.83;-51.48;;;;;351519;SP;Espírito Santo do Turvo;-22.69;-49.43
351515;-22.48;-47.21;;;;;351520;SP;Estrela d`Oeste;-20.28;-50.4
351518;-22.19;-46.74;;;;;351530;SP;Estrela do Norte;-22.48;-51.65
351519;-22.69;-49.43;;;;;351535;SP;Euclides da Cunha Paulista;-22.56;-52.59
351520;-20.28;-50.4;;;;;351540;SP;Fartura;-23.38;-49.5
351530;-22.48;-51.65;;;;;351550;SP;Fernandópolis;-20.28;-50.24
351535;-22.56;-52.59;;;;;351560;SP;Fernando Prestes;-21.26;-48.68
351540;-23.38;-49.5;;;;;351565;SP;Fernão;-22.35;-49.52
351550;-20.28;-50.24;;;;;351570;SP;Ferraz de Vasconcelos;-23.54;-46.36
351560;-21.26;-48.68;;;;;351580;SP;Flora Rica;-21.67;-51.38
351565;-22.35;-49.52;;;;;351590;SP;Floreal;-20.67;-50.14
351570;-23.54;-46.36;;;;;351600;SP;Flórida Paulista;-21.61;-51.17
351580;-21.67;-51.38;;;;;351610;SP;Florínia;-22.9;-50.73
351590;-20.67;-50.14;;;;;351620;SP;Franca;-20.53;-47.4
351600;-21.61;-51.17;;;;;351630;SP;Francisco Morato;-23.28;-46.74
351610;-22.9;-50.73;;;;;351640;SP;Franco da Rocha;-23.32;-46.72
351620;-20.53;-47.4;;;;;351650;SP;Gabriel Monteiro;-21.53;-50.55
351630;-23.28;-46.74;;;;;351660;SP;Gália;-22.29;-49.55
351640;-23.32;-46.72;;;;;351670;SP;Garça;-22.21;-49.65
351650;-21.53;-50.55;;;;;351680;SP;Gastão Vidigal;-20.79;-50.18
351660;-22.29;-49.55;;;;;351685;SP;Gavião Peixoto;-21.83;-48.49
351670;-22.21;-49.65;;;;;351690;SP;General Salgado;-20.64;-50.36
351680;-20.79;-50.18;;;;;351700;SP;Getulina;-21.79;-49.92
